pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77
TL1.141653	-0.0721322818523	0.0317360854261	-0.104170597026	-0.00984352800828	0.135144828803	-0.0405112149682	0.16553209672	-0.000194632799316	0.039163202341	0.052137495297	-0.00658465617508	0.0185190242728	0.0521226115563	-0.010998656424	-0.0511508386936	0.0197723835345	0.047833978453	0.0307944715534	0.0231024496889	0.00693599997543	0.0112257456335	-0.00447643327736	-0.0315178833567	0.00821469798588	0.00732142976013	-0.012088074999	-0.00361801975158	-0.00712473703928	0.0106134306633	0.00868187853101	0.00782122166867	-0.000557241729633	-0.00376999377318	0.00460949403052	0.00516554413915	-0.00166286331725	0.00174568554936	-0.00857212052432	0.00629979948868	5.32176055763e-06	-0.00205103889235	-0.00761177015384	0.000562146992158	-0.00362671468313	0.00406189175855	0.00407156122421	-0.0075861897755	-0.00273616698813	-0.00496620860821	-0.00459247314862	-0.00364465685762	-0.00253091810303	-0.00291869558237	-0.000983915933899	0.00121617661176	0.00206877662571	-0.0012234483206	0.00260573510715	-0.00217704958624	0.00132193941006	0.00147234226029	-0.00162354828459	-0.00328507763485	0.00144335138853	0.00406920754801	-0.000418332246913	-0.00155267683208	0.000910174668751	0.000657539929135	-0.0010071567626	-0.00306929824538	0.00102792847103	0.000322702109869	0.000247102364418	0.000262675428864	6.03377846815e-05	3.35288053359e-09
GB3.141652	0.0869781980235	-0.0723969053858	-0.0025458034329	-0.00576928919199	-0.0154255178523	0.0863647239631	0.0181185584887	0.046643521205	-0.0312506362999	-0.0140607762472	-0.00976574771182	0.0276847745872	-0.0245563236068	0.0104837135326	0.00836524176176	0.0118005895883	0.023654208385	0.0168966609555	-0.0118755149018	-0.0098168378047	0.0217363994851	0.00582284258562	-0.0153916393769	-0.00823602176025	-0.0073574710425	-0.0357281789309	-0.00584969437849	-0.0146290444905	-0.000813855054027	-0.00893366960546	-0.00248189334721	0.00328333473947	0.00333607425187	-0.00789410430921	0.00549174044617	0.0027759952955	0.01805751597	0.00855379159894	0.0061660448238	0.00119916221929	0.0226379206832	-0.00979456817008	0.00284348476583	0.00796649914644	-0.013867286515	-0.018524594102	-0.000630185780564	-0.0025273971499	-0.00125909023907	-0.015704394078	-0.00679648196897	-0.00356594337137	-0.00616289216132	-0.00911022785178	-0.0173703993261	-0.00323928102183	0.00208867541251	-0.00525048197897	0.00437746349688	0.00240299593964	0.000245044459002	-0.00356120009075	0.00742031555919	-0.00474861006346	0.00222298116755	0.00346222005718	0.00897140464766	-0.00563401091696	-0.000437584044599	-0.00108973677996	-0.00398720515377	0.00417290568187	-0.0011574178773	0.00218056240211	-0.00212925528017	-0.000115627574491	3.35288053512e-09
CM1.141723	0.117389072662	-0.142797386357	0.00801941981732	-0.0418378738975	0.00944369667033	0.0433527753385	-0.0281749012875	-0.00947357593854	0.0572603804514	-0.00797543782926	-0.0297004570133	-0.00888105732177	0.0190394037331	-0.0068370138057	-0.0240896765629	0.0220871689264	0.0262476465202	-0.0352041595727	0.00499860072329	-0.00762040158047	-0.0102627146924	0.000388210792861	4.60226733083e-05	-0.00697874390244	0.00403698592449	-0.0148712242321	-0.00796963791125	0.00859205089754	-0.0463805987401	-0.0155194770044	0.0103679259064	0.0182650209865	0.00140828709399	0.0174610848141	0.003542568686	0.0118393184736	-0.00195300321363	0.0024348626625	-0.0127495165618	0.00170503136532	0.000276986738556	0.00665149864259	-0.00301646724644	-0.00143735955817	0.0112858141036	-0.00080855916996	-0.00309795533016	0.00158144316589	-0.00477291837896	-0.00216756668513	0.0179140616888	0.000575552593858	0.00159413598528	-0.0096270438277	-0.00592349129691	0.00674972637605	0.00565587141127	-0.00409703385183	-0.00532691128886	0.00397301843731	-0.0012527730866	-0.000549152624023	-0.00382510832347	0.0125360924947	-0.000703920387961	-0.00314189364689	-0.00335203328578	-0.00743526270772	-0.00190109400473	-0.00135486445314	0.00300211298883	-0.00648540308988	-0.00222239019902	0.00313491176206	-0.00247496176775	3.435054478e-06	3.35288053408e-09
CL1.141697	-0.089439893107	0.0668429814907	-0.00996358337402	-0.0366857181653	-0.0102246121214	0.0380261968737	-0.0199646525039	0.017295458771	0.0476036555126	-0.000736058712279	0.032675178964	0.00635324139749	-0.0157679905148	0.0316120060461	0.0112866648046	-0.0105338500403	-0.00974223264369	0.00152311250587	-0.00685583984305	-0.000252839246238	0.0236075616692	0.019347371899	-0.0107684087399	-0.016724970689	0.0175919639533	0.00574444724968	0.0181137837139	-0.0258945020349	-0.00297329892041	0.0147541565653	0.00250569775529	-0.00847382696127	-0.0142059939788	0.01205278186	0.00472380946771	-0.015978418364	0.0026095068411	0.00961243581201	-0.00631621055055	-0.00793307517602	0.0142077279303	-0.00870333824817	0.00939650471805	0.00917963514983	0.00508274564633	-0.0111998198894	-0.00699712020919	-0.00622666186521	-0.00513325795869	-0.00652719560252	0.00249706147165	-0.0100362149149	0.00266557385606	0.000240028491316	-0.00306811653752	0.00247401655174	-0.00783551320049	-0.00815532500346	-0.00222380755425	-0.000794823287713	0.00872879415696	0.0109829570654	0.000617604501948	0.00134114980036	-0.00472371665324	-0.00133278608883	-0.00124120411834	0.00305469741894	0.00498805355242	0.00785170214363	-0.00377605312463	-0.00948891392663	0.000923251146125	-0.00149937390353	0.000518700810573	0.000170853217421	3.35288053263e-09
HF1.141663	-0.22765361841	-0.028067138677	0.015385582825	0.0196295315678	-0.0273300472117	-0.0144531893286	-0.0202970655621	-0.0137869161197	-0.00687014969183	-0.00629208483761	0.00611613133774	0.0244377462778	-0.00712368647271	-0.0116378123181	-0.0143873809469	0.00506628373829	0.0130025982094	-0.00237475392079	-0.0298882888411	0.000257213258917	0.00442411282775	0.00441666494641	-0.00130554912399	-0.0122935797679	0.0133971609895	0.0065398637731	-0.014748525525	0.00313858443562	0.00521711010587	-0.00858531725887	-0.00259372173553	-0.0115739800558	-0.0248431158037	0.00212592318141	-0.00908866868746	-0.00301783851431	-0.00418787846145	-0.00975701751187	-0.0068502030058	-0.00787506074737	-1.3085160201e-05	-0.00096573446249	-0.00533823019586	-0.0157786624719	0.0143098292376	0.00295973448336	0.00322056584991	0.0114960561696	0.0299293129397	-0.00264987278434	-0.0160597858075	0.00102104929705	-0.00754167115489	-0.00299836159639	0.00251632918534	-0.00195801513199	0.0141082066768	-0.00905537562841	-0.0115515054683	-0.00328725985504	0.00822061825832	0.00223808594702	0.0026933517623	0.0101838804782	0.00376287138671	-0.004405984842	0.00371566416107	-0.00450453786273	-0.00388031302511	0.0073400658186	-0.0023459571412	0.0063783848988	-0.00106611175004	-0.00143003512876	-0.00160722562459	8.08172599497e-05	3.35288053342e-09
PE7.141734	0.00786632873198	0.0840809678281	-0.0403627906868	-0.110809687956	0.105962830835	-0.00655497685058	-0.0277055047516	0.00886956689169	-0.0160139666756	0.0515191253351	0.0386003906032	-0.0237485987221	-0.00860212373329	-0.00168841836298	0.0288712651255	0.00262742854465	-0.00243348521091	0.0026472543045	0.00311427479726	0.0227937610567	-0.00516033566498	-0.000216652043866	0.0526681055588	-0.00989141201192	-0.000825712728747	-0.0127180344554	-0.00554321675241	-0.00446306236755	0.00035344438707	-0.00377422733048	-0.0208518082945	-0.0119662079062	-0.00678195342045	-0.0132867624822	-0.00506074318781	0.00593373285995	-0.00292826192202	-0.0110180794835	-0.00150632837618	0.0179119923933	-0.01293028583	-0.0101814512434	-0.00182422171246	-0.000637685242738	0.00338430601551	-0.0150323915523	-0.00640374460245	-0.00558751357836	-0.00258262731109	0.00992784671899	-0.00468464298399	-0.000273499510689	0.00595124643607	-0.00866483755973	0.00137992172049	0.00100955755778	0.00771319450721	-0.0110115606005	-0.0132379799084	0.00857607369593	0.00451865161534	-0.00697662313101	0.00473403275184	0.000969368088994	0.00204062817436	0.000347671659702	0.00120263210887	0.00773769609263	-0.000981177664427	-0.0023724560611	-0.00132447999271	-0.00372062332704	-0.00148680925621	0.000406827993063	-0.000877392999421	-9.0634954996e-05	3.35288053491e-09
HF2.141686	-0.268019657608	-0.052367589429	0.0219809953033	0.0428415223791	-0.010597575914	-0.0313612002181	0.000518660335177	-0.00380500294969	0.0034788460332	-0.00428655852539	0.00318155822811	-0.00250597069848	-0.0104595743448	-0.0225871760298	0.00557933961002	-0.0250496476233	0.000590129272021	0.0381753091607	-0.010233188482	-0.00455552789592	0.000624734526258	-0.00497640045904	0.00954236905906	-0.00799863545321	0.00212791314251	0.0235026631979	-0.00312520215043	-0.0171661533587	-0.0188001263356	-0.00545084519976	-0.00592630608276	0.0236623324822	-0.0111445731039	-0.0103239296162	0.00599119190093	0.0128958353067	-0.00323190765975	0.0110895156393	-0.0050822488674	0.00719857308134	0.00895693112913	-0.0133832325292	0.0074233259176	0.00975280531853	-0.0185456690035	0.00735599975926	0.00974512475079	-0.0117251879474	-0.00472517779933	0.0107564742539	-0.00871530957382	0.00481993218204	-0.0153548376266	-0.0174783162474	0.00014927993757	0.00976967958298	-0.00339663983228	0.00587580193227	-0.00653403437679	-0.00030348691409	-0.00886658004028	0.00256561785521	-0.00547911773696	-0.00074634748009	0.00236290682677	-0.00947525411497	0.00268448527415	0.00424932371879	0.000452025744249	-0.00697270815599	0.0018084337778	0.000476401625842	-0.00304676994168	-0.00103385652482	-0.00183502247415	0.000146573110835	3.35288053284e-09
GB2.141732	0.169943886177	-0.0596686800285	0.0152126640061	0.0670328400985	0.00963738937595	-0.00868631676097	-0.0216284119671	0.00297917264572	-0.00595138319212	0.0032747189247	-0.0184780281283	0.0111750445492	-0.0056576974552	0.018650983716	-0.00178001779794	-0.00486332539987	0.00474003190329	0.00688491335871	-0.0273147009232	0.0334211334165	-0.0567362833442	0.0079968018072	0.0070152296972	0.00623296741779	-0.0389290927201	-0.0252688168911	0.00378418909961	-0.0246828786284	0.00504928134617	0.0191226324306	0.00810148782632	-0.0116487847601	-0.0160858031614	0.00532420542033	-0.00714632023238	0.00494048097551	-0.00110062244056	-0.010232519689	0.00865369145267	-0.0269665821169	-0.000158464657684	-0.0066675707945	-0.00564037858079	0.0122607784837	0.00013348152179	0.0161583137291	-0.00634845397875	-0.00821099343163	0.00141762134007	-0.00682785128022	-0.00249489974942	-0.0170895379776	0.0101762034434	-0.00484529753952	0.0025462143234	-0.00401204495122	0.00155773064017	-0.0051782021296	-0.00550339849503	0.0039982979656	-0.0031098206273	0.00650627693908	-0.00031474645209	-0.00364937031073	0.000653217293459	0.0011701434198	-0.00666529769379	-0.00433837166263	-0.000453123281103	-0.00605749515512	0.00298063808709	0.000284973055586	-0.000920298509109	-0.00223113846063	-0.000619736969813	1.81727030634e-05	3.35288053396e-09
CF1.141675	-0.262494608013	-0.0919520252892	0.00400865576324	0.0181244711092	0.00843882483735	-0.0624778213541	0.014292971877	-0.00301263589334	-0.0149045246431	-0.0421092120083	0.0173077313672	-0.00305671034765	-0.0136322411389	0.0272773533045	-0.0395454131152	0.0151594597677	-0.000110425199959	0.000184915017068	0.00601508196327	-0.0170450249014	0.0193951326446	-0.00678670745504	0.0103109996537	0.0121803118566	0.0139680637106	-0.0162566489316	-0.0332209379617	0.023522340186	0.00971317553164	-0.0109302987504	-0.0130261330089	0.0104676857855	-0.0057521939191	-0.00998978213701	-0.00645798018131	-0.00950366906236	-0.000655302976849	0.00362119194243	-0.00365251013831	-0.0077291019342	-0.000214071550625	-0.00368382763748	0.00386890666209	0.00837206981919	-0.0148375237948	-0.000211862432887	0.000440197905624	0.0111955460483	-0.00339519176611	-0.00120466385901	-0.00869833922653	0.00847800339364	0.0161319120318	-0.0119250964231	0.00257962736228	-0.00125670187435	-0.00738914591281	-0.0146492886576	-0.000430544353507	0.00462878560859	0.00248161156223	0.00825274072031	-0.00212218633512	-0.00427044780766	0.000897123690831	-0.00471764992952	-0.0067270675485	-0.00460127610103	0.00216247835699	0.000170001136209	0.00479712281872	-0.0037212702596	0.00342738652148	-0.0012522309534	0.00281227058199	-0.000117511651097	3.35288053514e-09
IE2.141655	0.0864066585811	0.0316532957444	-0.122744659525	0.0347664096897	-0.0391541678425	-0.0457331207489	-0.0262716946899	0.00566568456206	-0.0311490805378	-0.000992315598407	0.00252220430543	0.00778774705007	0.0344407719909	-0.0111425275585	-0.0359672388931	0.00675313357716	-0.0503010394227	-0.0114365021176	-0.0130417056771	0.00848243104311	0.0180446344413	0.00378733891965	-0.00398436023636	0.0120286986642	-0.00855277380109	-0.00213515708737	-0.0107162587281	-0.0132123188626	-0.0141930471554	-0.00563839192144	0.0258383574013	0.00925179969724	0.00705632315604	-0.00401365803783	-0.00299023100904	0.00358203013873	0.00553728216642	0.00921945038458	0.00374372392039	0.0104240143451	0.0164681819582	0.0116178794587	-0.000764497328625	0.00881903583006	0.0199489462534	1.87345038634e-06	0.00226039953662	0.012001543389	0.00071590120138	0.0141581742874	-0.0206358183054	-0.0225883206608	8.45433604615e-05	-0.00583274575687	-0.0069595004555	0.000252542864345	0.00703473152893	0.00164050030496	0.00880942305334	0.00511470496967	0.00372711075631	-0.00354927948262	-0.00908023550768	-0.0018938685967	0.00519663864239	0.00297315646061	-0.000411662297037	0.00785495921706	0.00082925522055	0.00131448767338	0.00039300235591	-0.00253574613622	-0.000655193772219	-0.000185775060986	0.000353753910836	-4.36326562596e-05	3.3528805345e-09
