	M9Ekey217.141044	M9Indl217.141066	M2Tkey217.141054	M2Gkey217.141106	M2Enter217.141012	M2Skey217.141089	M2Midr217.141082	M2Indl217.141074	M3Midr217.141101	F11Space217.141071	F10Space217.141045	M9Pkey217.141096	M9Fkey217.141065	M9Okey217.141076	M9Akey217.141086	M9Indr217.140998	M2Ckey217.141092	M2Ykey217.141095	M2Ukey217.141085	M2Rinr217.141027	M2Nkey217.141052	M2Thml217.141005	M3Pinr217.141057	M3Kkey217.141046	M3Ykey217.141023	M3Lkey217.141097	M3Bkey217.141059	F12Space217.141068	R1Space217.141077	M9Wkey217.141090	M9Nkey217.141010	M9Mkey217.141007	M9Bkey217.141032	M9Midr217.141060	M9Thml217.141021	M2Ikey217.141000	M2Mkey217.141014	M2Thmr217.141087	M11Space217.141008	M3Ckey217.141073	M3Space217.141098	M3Midl217.141103	M9Xkey217.141072	M9Rinl217.141020	M2Vkey217.141022	M2Rkey217.141050	M2Pkey217.141105	M2Lkey217.141048	M2Qkey217.141102	M2Kkey217.141041	M2Pinl217.141003	M2Xkey217.141016	M2Ekey217.141011	M2Fkey217.141078	M2Indr217.141062	M10Space217.141036	M3Jkey217.141017	M3Indr217.140993	M3Indl217.141067	M9Gkey217.141099	M9Vkey217.141018	M9Kkey217.141033	M9Ckey217.141013	M9Rinr217.141080	U1Space217.141075	M2Hkey217.141026	M3Nkey217.141001	M3Akey217.141006	M3Mkey217.141107	M3Zkey217.141083	M3Rinl217.141100	M3Rkey217.141025	M3Qkey217.141051	M9Enter217.141084	M9Dkey217.141053	M9Thmr217.141049	L3Space217.141024	U2Space217.141047	M2Bkey217.141063	M2Pinr217.141039	M2Rinl217.141058	M3Wkey217.141104	M3Xkey217.141055	M3Pinl217.141094	M3Rinr217.141091	M9Space217.141079	M9Ykey217.141029	M9Qkey217.141019	U3Space217.141064	M2Okey217.141061	M2Dkey217.140994	M2Zkey217.141015	M2Space217.140997	M2Lsft217.141056	M2Jkey217.141038	M2Wkey217.141070	M2Akey217.141030	M3Pkey217.141031	M3Ekey217.141042	M3Lsft217.141088	M3Hkey217.141093	M3Rsft217.140995	M3Thmr217.140996	M9Hkey217.140999	M9Skey217.141004	M9Pinr217.141002	M9Midl217.141043	M9Pinl217.141035	L1Space217.141069	M2Rsft217.141034	M2Midl217.141009	M3Gkey217.141037	M3Vkey217.141028	M3Tkey217.141081	M3Thml217.141040
M3Jkey217.141017	0.138718817746	0.403670596138	0.434261450802	0.523485469515	0.418367008054	0.380950639224	0.414880501806	0.410869480303	0.110551001862	0.264978141738	0.17490753832	0.146214194215	0.120052864731	0.139122431353	0.132009153254	0.150834902506	0.654989220856	0.34306107341	0.415364803628	0.40246930102	0.406550068871	0.521044164722	0.08813761022	0.10331799623	0.0701390181177	0.106453196757	0.116410883428	0.166094701767	0.0900279230574	0.168681328178	0.144329842597	0.127055880531	0.117115554071	0.145119218368	0.147225832289	0.402588103913	0.315950582869	0.469598240623	0.232643982669	0.0978933192561	0.0994975050852	0.120430370546	0.1364266094	0.128908445284	0.50457511942	0.594809354803	0.453116436172	0.331468037846	0.508895915738	0.350316656801	0.440716014458	0.446281428681	0.685946835685	0.488617686112	0.419593336485	0.133491380955	0.0	0.150608764053	0.113794938739	0.132490830171	0.127492580745	0.0993023614956	0.147700053656	0.128656878228	0.397291937214	0.445603878203	0.100971639089	0.0875871707438	0.0833684823423	0.0910799832658	0.148814498831	0.127198452165	0.0742462903911	0.120412917719	0.133457747001	0.116641438334	0.159046244764	0.0697702183529	0.471467167763	0.352893068773	0.386545296597	0.10597087558	0.0835840893137	0.106786882336	0.212144444086	0.138074209017	0.117906780682	0.173342403581	0.259403032998	0.360172465712	0.643459251897	0.585688954068	0.512721059932	0.354644325025	0.388723676164	0.448036103525	0.526492782966	0.0852994395661	0.113800774392	0.0908671232531	0.0556005630968	0.0606255276887	0.126410831561	0.141045461443	0.134354530652	0.132630753452	0.142039103242	0.11883568782	0.174343777056	0.492025772225	0.530478972453	0.0891636819741	0.114588109443	0.0717675651083	0.119692489395
M3Indr217.140993	0.175248711452	0.321220783367	0.357569677028	0.431712822415	0.325971815319	0.32949516349	0.320270112248	0.351840019704	0.0859257500131	0.227035546297	0.240054804823	0.175309363776	0.130161849584	0.168495250294	0.165720557346	0.181807779265	0.634038679975	0.264918104829	0.317805958241	0.329751204087	0.308928392844	0.504506536414	0.0996215697212	0.10408916199	0.115494762688	0.1309335151	0.170121542937	0.112071217355	0.146655710904	0.214771164874	0.185091600317	0.155917170933	0.142488642553	0.191752903391	0.132707347969	0.333541107956	0.203579626539	0.376477784978	0.175022002716	0.167110935722	0.0908965028705	0.159262911979	0.161979273897	0.166179643748	0.4160360073	0.534692500422	0.378710196588	0.292347123561	0.418452088368	0.258264780952	0.385887002607	0.405477734545	0.6670471493	0.407695289828	0.314259210234	0.207179549632	0.150608764053	0.0	0.143734524604	0.158823842248	0.149872309597	0.188114553929	0.190847726992	0.15592408752	0.329075464504	0.376060595235	0.153837202198	0.155708036426	0.135980335104	0.16934591882	0.194770083997	0.0639208786163	0.126637055617	0.136429823634	0.161012165738	0.116986571434	0.194470412848	0.158683266512	0.379491935588	0.263476515581	0.3550760354	0.155179363589	0.154928120225	0.113467199807	0.166925301471	0.15305105479	0.156488342279	0.221515255218	0.302644895852	0.270443634071	0.614837600831	0.499321488011	0.421980106103	0.265228482898	0.328952776451	0.399297016723	0.442162172327	0.128191265876	0.131136955642	0.152627228387	0.153953208578	0.135020226099	0.0618339057769	0.168957565983	0.174401298424	0.149146761456	0.178971737482	0.14401727515	0.0904689553669	0.405116550937	0.513936636004	0.153521870002	0.172576051676	0.145306355806	0.158606924558
M3Indl217.141067	0.0604082189959	0.402918540311	0.4389149262	0.524924021898	0.424635783662	0.39230512517	0.41533964038	0.421288041214	0.153802998728	0.32430090618	0.240215345701	0.0577677053889	0.0646462524892	0.0579110980972	0.0541147349373	0.0656043450161	0.667379670804	0.368780633312	0.41546380961	0.40836146351	0.411747617796	0.534136581592	0.142306828023	0.0870255870544	0.0918470489967	0.129199896574	0.0499432128063	0.172821459334	0.159313259106	0.0902250565175	0.0685373592534	0.0469828965452	0.0487589970886	0.0626270460565	0.0790756636536	0.443631929912	0.3087999536	0.473299447016	0.252963261716	0.0624717720894	0.0860958060015	0.0553279691547	0.0580564575116	0.0449190504701	0.50778331322	0.59939067585	0.492051412641	0.392670920158	0.512854224912	0.356149653991	0.450812902941	0.454389990472	0.699001681922	0.500867948294	0.409065562336	0.0979842125779	0.113794938739	0.143734524604	0.0	0.0570502128622	0.0535094886116	0.0807056353929	0.0707916021462	0.0488369549978	0.429056723598	0.482173916633	0.0496320407753	0.0798652740914	0.0791893390188	0.0715374983156	0.0825367864034	0.153224100311	0.0910843091801	0.0544907640498	0.0489064206245	0.0805263817197	0.228654514391	0.122445056019	0.472859598483	0.349998898208	0.392147480782	0.0455893824396	0.0697551565886	0.137515839757	0.278147575392	0.0665226115777	0.0512776822522	0.0956852970914	0.336808802552	0.369614953963	0.656864571123	0.587902845771	0.533226328059	0.359267217894	0.438875159644	0.461221302911	0.532827647697	0.0620062150477	0.0455688170957	0.168899648097	0.116017381897	0.0859907161715	0.10473003899	0.0566632866407	0.057207699	0.0588172849079	0.0593872319849	0.0517701608928	0.186668253968	0.500160514206	0.541475501252	0.0543488112491	0.0638085580637	0.0628075038993	0.0446670454174
M9Gkey217.141099	0.0381949100786	0.392909589586	0.440666348061	0.529387496951	0.432212074096	0.384144877898	0.419832330958	0.412448802389	0.169176594301	0.330770275341	0.261369047346	0.0547467265518	0.0503671624804	0.0352594450998	0.0507278874103	0.0451474907887	0.663815105268	0.377374555487	0.416791482301	0.401289442388	0.420662990753	0.53297991087	0.159316569645	0.0984037353595	0.0968100920405	0.155294217697	0.0527574820075	0.183007400923	0.177054700173	0.0726492874497	0.0525324301688	0.0295266131878	0.0384631407719	0.0673859270196	0.060193166734	0.453809500931	0.31539900766	0.478192467793	0.264150336977	0.0732893393761	0.0929023959261	0.0879994020955	0.0234200775536	0.0472948037696	0.510181273732	0.59820673401	0.494043786215	0.401427365379	0.518759615738	0.36061792284	0.442976211719	0.447947055648	0.695984466668	0.507978214582	0.41477521091	0.0976898474524	0.132490830171	0.158823842248	0.0570502128622	0.0	0.0291026759779	0.0733850341931	0.0549436251926	0.0406938329176	0.436247985638	0.490449732836	0.0672824094313	0.106323309127	0.103097450395	0.088301007316	0.0831335736902	0.169455509471	0.112848042336	0.0400038091294	0.0426298786915	0.0833082141463	0.231748574571	0.131761134692	0.473664543855	0.35344460758	0.386354049337	0.0570534370032	0.0922055745042	0.162171953927	0.300251940141	0.0358010846122	0.0435380132042	0.0925145085835	0.349177189703	0.370118493253	0.646002239781	0.592603792179	0.542428851277	0.36210236724	0.449545303558	0.456789809455	0.530584557455	0.0813476576504	0.0585035014931	0.186805761133	0.129688518354	0.115563664798	0.118354376801	0.0442855797391	0.0474325903211	0.0441190147338	0.0434846890044	0.0476961070501	0.192044117334	0.501242229214	0.543378423613	0.0683808036987	0.0677141683361	0.0887843876313	0.0559634520486
M9Vkey217.141018	0.0421243521297	0.379429728389	0.431012112511	0.521199890062	0.426779184712	0.37705394294	0.410977878485	0.408542895519	0.161652088735	0.323163205968	0.259452711661	0.0558978628128	0.0464625904105	0.0428834642342	0.0468086588183	0.0507351999337	0.661857324084	0.372408255781	0.407465017502	0.394460334763	0.416931607299	0.533096458484	0.153499278637	0.0937797297561	0.0938677950048	0.152808773084	0.0559819406405	0.172440736769	0.173485098154	0.0802294711646	0.0587907763827	0.0338325652814	0.0355495841851	0.0665974691279	0.0515216442817	0.446805497955	0.312300263097	0.469521472203	0.256740779529	0.0791590353549	0.0845392299396	0.0854635277495	0.0292915768299	0.0483826114502	0.502731009749	0.590331302305	0.487607523106	0.393145685017	0.509672333798	0.355360217669	0.440260491352	0.443341516422	0.696181149349	0.502648039489	0.405317777214	0.0962852215099	0.127492580745	0.149872309597	0.0535094886116	0.0291026759779	0.0	0.0833717536161	0.0571262339271	0.0360450153058	0.426423895097	0.485335614624	0.0683103660445	0.100953336457	0.0999669414638	0.0939729115704	0.0904591393619	0.157447239106	0.113869796883	0.0403951294254	0.0432959579926	0.0726808331887	0.228546442363	0.127183518104	0.465432530557	0.348009012027	0.38470206207	0.056499817419	0.0896492719356	0.157677166281	0.288624175792	0.0343679236478	0.0464958268454	0.0928502400748	0.337673579892	0.362304877146	0.643073492978	0.581801003569	0.537525613592	0.354861051071	0.44308672073	0.45635893205	0.52258265314	0.0794519362497	0.0542145643326	0.185685160057	0.132281544734	0.110952666828	0.107793001656	0.0443891167153	0.044467249391	0.0324520208603	0.0498731288904	0.0373630227899	0.180311545777	0.496030206786	0.542255554224	0.0695686769638	0.0719444080506	0.0895783217689	0.0590211478982
M9Kkey217.141033	0.0818325808561	0.436498796146	0.494197102576	0.582796280966	0.475675948594	0.437384007229	0.473406836282	0.467198591478	0.154493124866	0.317241085852	0.217522312669	0.0803917993941	0.0930306710976	0.0775733833058	0.077695437744	0.0917689315826	0.710051154125	0.393458626466	0.471600238405	0.457459305314	0.441914602227	0.570292931267	0.142148479852	0.119894521983	0.0904555774414	0.143414859283	0.0808077366	0.221762749065	0.144320696372	0.0881018685245	0.0760475521475	0.0781679563562	0.0759042883551	0.0919966766562	0.110691331943	0.460836952156	0.352445337525	0.530931647148	0.265385603219	0.0370836383816	0.108261913235	0.0821745661671	0.0810274278374	0.0761508817232	0.56448709492	0.652735995579	0.512521931045	0.39318795843	0.567309248647	0.405163624617	0.492198909252	0.501362464026	0.73710523025	0.548784970116	0.468842376625	0.0700582892452	0.0993023614956	0.188114553929	0.0807056353929	0.0733850341931	0.0833717536161	0.0	0.0840263515251	0.0838133482472	0.455861020776	0.495381514878	0.0482842037856	0.068053620241	0.084209827854	0.0394162521013	0.0759727575977	0.179435909813	0.103046045995	0.0797639479368	0.0702651539059	0.131282203555	0.205993940502	0.120812006475	0.528299879035	0.400265723394	0.42478518947	0.0605185110069	0.0702956808205	0.157911202471	0.28231960448	0.085386341845	0.0585730016566	0.100900642002	0.332754202998	0.418875063827	0.698079820634	0.645029048766	0.572165039434	0.410652351648	0.447783385289	0.503079585175	0.585524482345	0.0840686226041	0.0922214715824	0.139562618983	0.0942711592172	0.0970783174852	0.155119331941	0.077279007829	0.0797183547339	0.0958034073315	0.0844284521086	0.0948245266541	0.222221434436	0.551164398642	0.567584886994	0.052210627126	0.0460558670675	0.0598584970673	0.0641440928213
M9Ckey217.141013	0.0362956005652	0.418090372165	0.473886672821	0.566325502783	0.47154671152	0.415992309051	0.455081737252	0.444394565696	0.199079431645	0.363994976873	0.270078884266	0.0494538642141	0.0869039307847	0.0428713997711	0.0551458839091	0.0306354778857	0.689655114205	0.415903999375	0.451020413772	0.434814014411	0.459262480321	0.549214000669	0.190361444328	0.13025363833	0.127257755415	0.169059740821	0.0534135350833	0.215126103316	0.190043234315	0.0302978569319	0.0230419405943	0.0495874252334	0.0689444174804	0.0338759886539	0.0841314168253	0.493878792333	0.354917780825	0.513375572245	0.293870620578	0.0822223065143	0.122275601623	0.0913871674391	0.0476266008928	0.0446415664988	0.547246348328	0.633595976316	0.534789199407	0.44066096031	0.555076051517	0.401498093676	0.470011552355	0.482028862147	0.717211856628	0.547738972395	0.449160403722	0.0635459190471	0.147700053656	0.190847726992	0.0707916021462	0.0549436251926	0.0571262339271	0.0840263515251	0.0	0.0641796618582	0.472088811618	0.528018198056	0.0723216293318	0.1091441961	0.111371001537	0.0958070698275	0.0427974352796	0.20084707314	0.125373316741	0.0748904663113	0.0546012699214	0.11389463927	0.252053893001	0.154122652994	0.509840383556	0.393124654697	0.40949939164	0.0622156801928	0.0966942044521	0.188599253798	0.328590232845	0.0708351271951	0.0537920903791	0.0448606541745	0.37816319542	0.410853548784	0.67731040009	0.62785727631	0.581688709579	0.401113012208	0.488960807395	0.493461072568	0.566998338821	0.10470529685	0.0819841298671	0.198641494733	0.143254608192	0.127753323736	0.14629129592	0.0497518068291	0.0371087225247	0.0696823598041	0.0331137924236	0.0733751933594	0.222459565904	0.540926773392	0.556121630255	0.084303502056	0.0590196463466	0.100550316294	0.0554067255545
M9Rinr217.141080	0.051422919502	0.377054658183	0.435799164289	0.518196788552	0.420840988991	0.386069568616	0.409946677945	0.409270180905	0.161551936367	0.316282009762	0.253203733029	0.0627000667358	0.0590708869229	0.048360280819	0.0605996127195	0.0461594147309	0.663602504314	0.369395160153	0.409574269066	0.397235691081	0.412889628314	0.537193061374	0.155919349472	0.100385996436	0.096364432328	0.151504591511	0.0494695459439	0.163597938877	0.173325349017	0.0849197606976	0.0630760906356	0.0382480063109	0.0420368062233	0.0551844570641	0.0601522673327	0.447215477817	0.309497239493	0.467687920175	0.258117050036	0.0808673257936	0.0913011490539	0.0789289295816	0.0352248213556	0.0397330520143	0.502746958106	0.596700496002	0.489036642084	0.399871273953	0.510123330389	0.352192448095	0.446365182292	0.45729733541	0.700202761484	0.499760642463	0.404725589836	0.0943149310662	0.128656878228	0.15592408752	0.0488369549978	0.0406938329176	0.0360450153058	0.0838133482472	0.0641796618582	0.0	0.420080646257	0.478652226478	0.0699793940093	0.101472559181	0.103891671271	0.0936420724405	0.0854267930529	0.157173404133	0.117183845781	0.0505194904919	0.0462479831429	0.0687433122914	0.226827981711	0.113012295835	0.464954931223	0.343418914257	0.393238585338	0.0557283189388	0.0811425386198	0.152315348252	0.287867590278	0.0447452657286	0.0425949059028	0.0917312071233	0.334142500054	0.364808768516	0.646928276836	0.584987478338	0.531336792496	0.351755808202	0.438101615333	0.455420895937	0.527146658334	0.081842505524	0.0556830961977	0.188178906099	0.131108671605	0.108582654357	0.1083442869	0.0546555767875	0.0573632183732	0.0430676221346	0.0477704757055	0.0361557715026	0.170461863013	0.49530144089	0.548542783912	0.0664417801095	0.0683199920698	0.0879701959689	0.0525024140614
U1Space217.141075	0.452758242578	0.243365922469	0.304045037626	0.293337687002	0.234790449406	0.374412205088	0.30519941273	0.357635522796	0.360637323953	0.272306115055	0.433195927762	0.462362014549	0.410899239029	0.449142800939	0.448045620774	0.457211613351	0.544343897088	0.221594468988	0.214611655401	0.345714763292	0.232578825459	0.430439148186	0.37749347461	0.400201643528	0.391840873945	0.392952495467	0.439945460784	0.320373501312	0.400918372557	0.494026232099	0.467583383022	0.438076672451	0.416857632939	0.461784757494	0.406103234021	0.286677534211	0.251524982548	0.272243735918	0.257068251067	0.439728428447	0.376570695765	0.439076590188	0.439739272233	0.441885739245	0.313471811828	0.444043388476	0.301161443613	0.28026128451	0.344550704896	0.208642411009	0.331397194531	0.414819169025	0.576328263008	0.312463706732	0.257107304151	0.466831774548	0.397291937214	0.329075464504	0.429056723598	0.436247985638	0.426423895097	0.455861020776	0.472088811618	0.420080646257	0.0	0.266378682107	0.430357183627	0.429399014677	0.417783315827	0.446473751353	0.4757512778	0.312106110403	0.409671813779	0.418273643806	0.446433438913	0.379129031358	0.393419744274	0.358635190144	0.30852156901	0.264842337816	0.455341762621	0.429068794412	0.410445729716	0.365306225344	0.252859007874	0.428183384847	0.430856843209	0.500982326679	0.318103549013	0.207020808082	0.530586047405	0.418761080503	0.272405379176	0.244704597039	0.244818707805	0.383019289166	0.35830939276	0.403961741828	0.415566026914	0.411740299238	0.427777116703	0.394805033124	0.356940179535	0.456364959261	0.452113469671	0.421402555744	0.45562657189	0.416830815628	0.289907733617	0.308716858586	0.44152115832	0.42833452461	0.447699778321	0.421246397327	0.440462409356
M2Hkey217.141026	0.510272035481	0.2979258825	0.221264617642	0.154148297319	0.151527223425	0.305811271041	0.260189278057	0.314057608135	0.387705985362	0.350962367277	0.471094189518	0.510355778021	0.463053056374	0.504031611194	0.503642155655	0.512892133113	0.488976241146	0.162403949195	0.137378957244	0.297339430696	0.139585046949	0.443003448976	0.402953040665	0.444424906826	0.4287217123	0.424552166366	0.503630911214	0.392214380976	0.444277543013	0.550855808782	0.525315965574	0.492970646305	0.475110707203	0.514715883025	0.46376958055	0.143383073314	0.214010863781	0.219644243756	0.269205016183	0.479979021187	0.434545266226	0.482534466548	0.49644795153	0.499363315535	0.239798061886	0.379904224445	0.186546123455	0.202813022424	0.201930425861	0.192266975362	0.269937208208	0.326443184948	0.526143220042	0.257750387713	0.2147822715	0.52289380834	0.445603878203	0.376060595235	0.482173916633	0.490449732836	0.485335614624	0.495381514878	0.528018198056	0.478652226478	0.266378682107	0.0	0.485469364443	0.46869439482	0.458100466035	0.485980568747	0.534515342242	0.356123597489	0.43929115533	0.472514570726	0.499692755628	0.432385750829	0.427905232264	0.440786212631	0.152573194736	0.235807741215	0.405183208846	0.48885537774	0.460842843221	0.383196516758	0.286524297325	0.487162558175	0.487501674679	0.557993125292	0.394444779481	0.176222613227	0.4729017799	0.327251188909	0.186471380864	0.196710625878	0.134314473187	0.305906792345	0.234821940947	0.456993311951	0.472219784717	0.445651775889	0.466112726983	0.439572907463	0.412627442165	0.503955507192	0.511237488991	0.478682048793	0.513517345452	0.47479752522	0.352430248182	0.162926750255	0.476899303278	0.466944860549	0.497408304274	0.456985517428	0.497607237992
M3Nkey217.141001	0.0712225778965	0.422923275572	0.468367435757	0.557954417145	0.450236037362	0.415607646392	0.448376773799	0.446334219319	0.151197669379	0.320275901178	0.225256529864	0.064049076326	0.0756711704311	0.066888909007	0.0567548820142	0.0803415794121	0.692405372378	0.372699043011	0.444882217212	0.434479694639	0.417472870797	0.552231596378	0.137808270542	0.0923782061959	0.0789569003344	0.122859405817	0.0614852353676	0.197650875794	0.14504660101	0.0877887644704	0.0641104682685	0.0606871552983	0.0571740587033	0.0772969412237	0.0933053968233	0.445401867974	0.32838151611	0.505305874185	0.251683058232	0.0319334232351	0.0761700354502	0.0576364496587	0.0698499723286	0.058128674725	0.538741062649	0.625848937793	0.488509885258	0.396518125059	0.544070949856	0.381202322074	0.472121442584	0.478708255977	0.7199069631	0.524038501737	0.4418486747	0.0709580731364	0.100971639089	0.153837202198	0.0496320407753	0.0672824094313	0.0683103660445	0.0482842037856	0.0723216293318	0.0699793940093	0.430357183627	0.485469364443	0.0	0.05684092809	0.0576343735026	0.0414698021222	0.0692470566435	0.151504157907	0.0758708961882	0.0610739862268	0.0572877969012	0.106293112805	0.213428511791	0.115472849681	0.50332319565	0.374053960242	0.408760153922	0.0359183744118	0.0486676160941	0.138435153484	0.279907728793	0.0740294000462	0.0480332692159	0.0967570178579	0.334288942614	0.391122376738	0.680171685988	0.620174844754	0.546282030742	0.386457512166	0.444238997128	0.483915896787	0.561573882254	0.0580570368639	0.0619438689598	0.145928010213	0.0970402653527	0.0724412998092	0.12349339269	0.0660127869335	0.0599671933781	0.0740315380538	0.0726668235787	0.0687641498519	0.196829853325	0.526953631668	0.554655926846	0.0445381008316	0.0352545914192	0.0552928187813	0.0459625121933
M3Akey217.141006	0.108260558151	0.423335742371	0.464169805199	0.552564920301	0.445676054902	0.416741925538	0.444237820425	0.448550863932	0.146199843195	0.307423178186	0.21586587881	0.0977960999836	0.0881632743511	0.101351312241	0.086258321331	0.119943362144	0.69315533295	0.364369908671	0.437814462903	0.438323199053	0.420056271798	0.553711667001	0.127767670911	0.0940941515088	0.0729268479582	0.105620054544	0.0882072791061	0.188933048828	0.137142829229	0.121776284647	0.102412740489	0.0954749074629	0.0901012078836	0.105167593113	0.119996794213	0.428565040879	0.325747122138	0.498844697175	0.251151301612	0.0552997592139	0.0874967238651	0.0702258548726	0.107442818672	0.0916875232679	0.535321858793	0.621224100844	0.476327867809	0.378810333995	0.536090879188	0.375709221622	0.476761921634	0.480478138458	0.722417781617	0.518434162588	0.438230660023	0.0851686624118	0.0875871707438	0.155708036426	0.0798652740914	0.106323309127	0.100953336457	0.068053620241	0.1091441961	0.101472559181	0.429399014677	0.46869439482	0.05684092809	0.0	0.048156948101	0.0495579128467	0.0956159133751	0.145284048724	0.0687782857094	0.0915847426321	0.0896330505806	0.111086603738	0.206822492877	0.104308653862	0.500294317485	0.375009321979	0.411851653468	0.0691430077601	0.0467866239085	0.119085846712	0.25882225625	0.111624889313	0.0851692165	0.117622094599	0.31440648742	0.384738949953	0.682033582416	0.612885018569	0.540100922809	0.379635389792	0.426241823579	0.484280469457	0.557384881065	0.0541398495455	0.077794511265	0.129039828666	0.0948622666736	0.0645750464514	0.129777766601	0.0959185940545	0.0960245604015	0.105692511562	0.111931373316	0.0907529498994	0.196877300317	0.522661516797	0.553840240733	0.0630934642882	0.0674468762279	0.0479521875335	0.0787618033679
M3Mkey217.141107	0.10961946745	0.412291139333	0.444606251484	0.532333946945	0.426004123201	0.39594234052	0.424418570441	0.426837314401	0.137679594248	0.300376831061	0.217605402617	0.0970245899518	0.0844573577045	0.104565264401	0.0860792765634	0.120547734987	0.672451563981	0.348548827575	0.418445392994	0.416098394243	0.395502733249	0.533844718103	0.117728520138	0.0769508955328	0.0657889400502	0.100809533478	0.0921985990841	0.179370862488	0.127180487763	0.129767263058	0.10458745296	0.0949539081053	0.0892137831031	0.114501807033	0.119905694335	0.415727684776	0.303358193871	0.48010881985	0.240881795303	0.0658410433229	0.0719684156126	0.0788765982695	0.10514160675	0.0956522533417	0.515029236003	0.60122689153	0.455941010783	0.368495210797	0.517138423706	0.35696443672	0.455382350233	0.45912562442	0.701450787812	0.498357738816	0.417799659511	0.102544665954	0.0833684823423	0.135980335104	0.0791893390188	0.103097450395	0.0999669414638	0.084209827854	0.111371001537	0.103891671271	0.417783315827	0.458100466035	0.0576343735026	0.048156948101	0.0	0.0693510811865	0.108670602286	0.132068749529	0.0527966010692	0.0864263844182	0.0885966492954	0.0954100670101	0.19974296888	0.101806276372	0.479581957241	0.355403962749	0.390477631645	0.0701199175147	0.0590217357437	0.112170677403	0.256781567601	0.109653645128	0.0846974394411	0.13182460533	0.307706344855	0.363683951783	0.661040926738	0.593533957633	0.520482476898	0.360386570835	0.414684084417	0.463033825624	0.53694129247	0.0509500280902	0.0770532708155	0.124930709299	0.090063509151	0.0576082339535	0.112939464164	0.0949702473602	0.0945638280831	0.103732615716	0.112985090595	0.0897314335697	0.182113876639	0.502416697502	0.534175106282	0.0704611145217	0.0770556727456	0.057191142795	0.0843874639626
M3Zkey217.141083	0.0911703393642	0.435989482903	0.483273336565	0.57025538419	0.464219306416	0.429050626283	0.461603595878	0.457847269256	0.144777133822	0.313334661568	0.214239021501	0.0877346534813	0.0901170513268	0.087095711841	0.0848451090505	0.102503863751	0.702339455517	0.38171191036	0.460039065492	0.447217503596	0.430172128466	0.563139849004	0.132818181471	0.105926571274	0.0709351460567	0.133461910804	0.0815571047456	0.211481727191	0.142584389034	0.102769529631	0.0873040595271	0.0826999239284	0.0798539581416	0.0983848517261	0.107815029012	0.450099144471	0.342618277098	0.51726918141	0.250085556961	0.0367294649509	0.0915124565327	0.0673462339403	0.0919128017179	0.081976050438	0.552578987568	0.640939526423	0.503417874616	0.391098344078	0.55765203102	0.395186224832	0.485072549058	0.490563936532	0.731694307982	0.536541952928	0.45417416267	0.0801733912463	0.0910799832658	0.16934591882	0.0715374983156	0.088301007316	0.0939729115704	0.0394162521013	0.0958070698275	0.0936420724405	0.446473751353	0.485980568747	0.0414698021222	0.0495579128467	0.0693510811865	0.0	0.0792055093516	0.160537361494	0.0836772041117	0.076439976835	0.0804022481014	0.12334337242	0.205437784032	0.114574435036	0.515948334224	0.388070390172	0.419775293751	0.0595143017724	0.0558345852164	0.139417878555	0.270060484375	0.0964829844299	0.070440662824	0.108365339936	0.330374562601	0.409082660124	0.691629523413	0.633118028977	0.559479187619	0.401832070017	0.439789576151	0.495806559128	0.573993728645	0.0720710839633	0.0765295022476	0.135671341592	0.0908863642442	0.0773669426106	0.138119007068	0.0862492006622	0.0889626901095	0.095534593517	0.0938041388621	0.0890410800343	0.212615078451	0.540493894472	0.561496729574	0.0476777154363	0.049252988157	0.0446857656173	0.0656710078283
M3Rinl217.141100	0.0661199670665	0.446794577259	0.504766753815	0.592040667592	0.484094918796	0.446213867661	0.482054205289	0.474262481002	0.202788369073	0.368267946077	0.267518881014	0.0797311187856	0.106567238167	0.0718444813668	0.087176088795	0.0609014323425	0.717564480522	0.42412023497	0.48181173312	0.463077315706	0.465225306729	0.576402540964	0.193133280558	0.132802856522	0.127977356333	0.172445421127	0.0656876337479	0.230164457356	0.193652494023	0.0439721801273	0.0450804994958	0.0751684379519	0.0841668681532	0.0555170627687	0.11576057548	0.500222339372	0.364326919386	0.539838802496	0.298101429348	0.0774850062444	0.124854080291	0.0855676500784	0.0784291465269	0.0675102861218	0.572969306687	0.663397859581	0.543323977935	0.447071101561	0.578582727252	0.415557344138	0.49734078417	0.512008445983	0.7460772587	0.558076832819	0.476343466013	0.0416673545288	0.148814498831	0.194770083997	0.0825367864034	0.0831335736902	0.0904591393619	0.0759727575977	0.0427974352796	0.0854267930529	0.4757512778	0.534515342242	0.0692470566435	0.0956159133751	0.108670602286	0.0792055093516	0.0	0.206293787171	0.127744220537	0.094588424072	0.0791649678102	0.137566140281	0.253205477277	0.159193677401	0.536904765518	0.409093478664	0.430691772777	0.0642097958468	0.0960025414471	0.190621226761	0.330115125834	0.0999658926789	0.0626772631986	0.0435798727894	0.385140205199	0.432161554205	0.705982347214	0.655968175159	0.58683071519	0.422352674273	0.496835367592	0.512618428961	0.593647951144	0.106520864661	0.0976053009966	0.190557970763	0.14106716534	0.12587308223	0.16066502122	0.0786344026134	0.0721067675141	0.103219999305	0.0629168405259	0.10193619796	0.230576535265	0.560629746227	0.572924684071	0.0824635024102	0.0550197645431	0.102102915659	0.0610224450556
