pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
Face28.143348	0.198764629816	-0.0539076418684	0.0328754664864	0.0543275131651	0.0971536734542	0.0306198836417	-0.0307996456087	-0.134443946031	0.0352184598339	0.00720257393876	0.0583278316638	0.00950283663383	0.0999386789761	-0.00831141075293	-0.0798074538433	-0.093213940413	-0.0669155744295	0.0148920337683	0.0408170983951	-0.018306098239	-0.00288187909558	-0.0213355272487	-0.0100027951479	-0.00841830213788	0.0111435458871	0.00137690633272	-0.00905145022454	0.0111052092597	0.0264399136793	0.0183863271485	-0.0502019964763	-0.0517027190564	0.00528085503256	0.0171272797438	0.00458104807617	0.0595910996717	0.0250143602856	-0.000159261358081	-0.0098045059986	0.0141579504574	0.0309282341246	0.00643011836775	0.0449302293182	0.00356483551221	-0.00773721430085	0.000293630815822	-0.00372476824461	0.00229719799515	-6.82968070209e-09
Face33.143336	0.247504063636	-0.038888935933	-0.0581917848981	0.0177150441671	-0.0631434191264	0.0335098832422	0.0833148286414	0.079140569831	0.00761176981882	-0.0579609523668	-0.075605012853	0.060502785773	0.104321058546	0.00836200312875	0.00953563999674	0.0234775130822	-0.100638069226	-0.0643720717248	-0.023454709987	-0.0278272168723	0.0330691023108	-0.033978163685	0.021140528823	0.0367909776207	-0.0316783824047	-0.0484522888709	0.0096594884051	-0.0151319579675	-0.0195158947065	-0.00780180836494	-0.0243197003433	-0.00360155470542	-0.0533883531683	-0.0243633629585	0.0209262966077	0.0420644903007	-0.00851914530968	0.0293763422043	0.0244155530998	0.0295695059222	-0.0331841358685	-0.0103136097624	-0.014345138601	0.0226489300953	-0.00168800232325	-0.00521683280524	0.000336697241762	-0.00324161718777	-6.82968070209e-09
Face15.143344	0.0356993673805	-0.137565656815	-0.0544987228243	0.0543071583671	-0.0460193847446	0.0917005486334	0.0296705858655	0.0250658194558	-0.0114354409127	-0.0215322067209	0.0530661415172	-0.0118255769283	-0.0282034970975	-0.149215924545	-0.0614158738573	-0.117995493786	0.0251287278975	0.0517111558069	-0.0628682958271	-0.0408149527334	-0.0344153792665	-0.045496798108	0.0283226728261	0.0798301285204	0.0426554415305	0.00216252473495	0.0560108571172	0.0211166401371	0.0273169770394	0.00518881611968	0.0711184547419	-0.0336763559652	-0.0142641752518	0.0261128249151	-0.00797420800727	-0.00501292221199	-0.0080579040886	-0.011295214691	0.0139878359718	0.00718928617973	-0.0112906492419	-0.0203974711623	-0.00868083508171	-0.0178880785145	-0.010209399752	0.00590326479905	-0.00344751393497	-0.00325872933549	-6.82968070209e-09
Face31.143330	0.0383645060443	-0.161210329306	0.101578856825	0.0560940924547	0.188402987431	-0.0246415407451	0.0990761852519	-0.0905817363111	0.0533223804293	0.192313509352	0.0383717284396	0.0628490304606	0.0157258064785	-0.0549201762834	-0.0899525500403	-0.0234579272085	0.0119372539135	-0.0226674268285	0.00466845166036	0.0412624067144	-0.0260504470477	0.0433504268093	-0.0219949240595	-0.0669071838196	-0.0526736821423	-0.00818608514277	0.0373149965644	-0.0186458174298	0.00493023797923	-0.0146674012725	-0.0324399656119	0.0150331819591	0.00089960753031	-0.0179561356637	-0.0196726611075	-0.051222867672	0.017647518807	0.00209073290419	0.0030455561468	0.00797294683532	-0.0394183734203	-0.0146037291321	-0.00290493550505	0.000334083453368	-0.0122255443689	-0.0035504657272	-0.0025085678368	-0.00168200641515	-6.82968070209e-09
Face2.143352	0.207392574543	-0.0569689650156	0.136594799525	-0.0267095995171	-0.110348745959	0.101152385811	0.0741970542827	-0.00803475777055	0.0477650584431	-0.00117835794635	-0.0559319468538	0.00854137367967	-0.0188871887349	-0.0461332753731	0.0183694730526	0.0226409627085	0.0166842128701	-0.0662578303064	0.0231758333909	0.0421766454976	-0.00245797502836	0.002164470004	0.00709072418661	-0.0665437656544	0.0579447555029	0.0192171523239	-0.029749800676	0.010948692583	-0.0227159622119	-0.0181496527334	0.0289509579873	-0.0141098980128	0.02677396474	0.0423881351426	-0.0216964818727	-0.0186513701218	-0.0225541848653	0.0167883735543	-0.0131644417545	0.0583923730954	0.0247736501446	-0.0264243761654	-0.0153866618261	0.0172512457415	0.000356090142678	-0.00184846590963	-0.000412359631055	0.00465303750635	-6.82968070208e-09
Face11.143343	-0.0101108660241	0.177436464261	0.106881135612	-0.346791589832	0.0982000130222	0.101084736937	-0.1445689744	0.0742479852709	0.000659773378853	0.120471131536	-0.0914601145827	0.19351548289	-0.090692505865	-0.0178537735085	-0.0554116827238	0.0451570196733	-0.0731343370987	0.0740129990347	-0.0426824005563	-0.0282082223901	-0.0352888969602	-0.0371974889286	-0.000913015137121	0.0263779495075	0.00221183572614	0.0157136078314	-0.0499906756552	0.0181083634549	0.00835174920661	0.00102882449978	0.00371046889022	0.00177886016659	-0.00432050611301	-0.00653064814607	0.00277940793508	0.000875261087344	0.00923298854149	0.00156112532887	0.00204655135203	0.00519879681856	0.00364060701923	0.00330528913166	-0.00222873202363	-0.000662121609131	0.00132879979258	0.00145469389104	-0.00151443312257	0.000123378434818	-6.82968070209e-09
Face4.143335	-0.219453287198	0.0878946727855	0.164491503023	0.0435552388033	-0.0242525081311	-0.0150603044678	-0.0643098462235	-0.0662746026951	-0.0212236874505	0.0782345161689	-0.0166529213597	-0.0288610745573	0.055449965725	0.0667196678182	0.0322507163795	0.0124996248834	0.0904663322499	-0.0719965411639	0.026031298443	-0.0169282535372	0.011907682756	0.000833554827686	-0.116082057098	0.0993650238001	0.0421930083867	-0.0061226728614	-0.0181660135563	0.0101713596518	-0.00790519144149	-0.0191586541624	-0.00570316996243	0.0262797287201	-0.0312011128777	0.0194317511531	0.0074534212626	-0.00426056799416	0.0370775512185	-0.0305252507683	0.0455323214981	0.0207946336194	0.0121316565751	-0.00398961969167	-0.00655354815907	-0.000734513764691	-0.00765685996544	-0.000450566212053	-0.00214440210577	-0.000598474186717	-6.82968070209e-09
Face29.143316	-0.052683344161	0.0498077823375	-0.0736535314023	-0.0445721292602	0.184965466899	0.112457519404	-0.126591804845	-0.149602439691	0.0101783036481	-0.0290893002094	-0.0676000961281	-0.0452892889497	-0.00212623506228	-0.0199979641703	0.0477731979841	-0.0260096711131	0.0787202866467	-0.00785078574196	0.0153100638112	0.0087483171483	0.0092502439501	-0.0159338630664	-0.0515373688289	0.0522528943074	-0.0274968890918	0.0144139680522	-0.00630074770205	-0.0247001821208	-0.00742079331177	-0.0278832135494	-0.011160403176	-0.0386379572516	-0.0453388905775	0.00444381673268	-0.00630127769856	-0.00466139797922	-0.0616066584048	0.0122059438044	-0.0359773571712	-0.00207397441597	-0.0180231064372	-0.00507747269282	0.00376625180967	-0.00616476315158	-0.0038106125221	-0.00806929931838	0.0101347956824	0.00146003382744	-6.82968070209e-09
Face50.143317	-0.0461624247186	0.0436189263694	0.016175241923	-0.139895868786	-0.0196971350972	0.117538656055	0.120454027406	-0.158200853492	0.0455287008704	-0.0456251118028	-0.0181099323488	0.00252074100779	0.0380974894175	-0.122777545807	0.102365413529	-0.0241868587553	0.0947052588409	0.00348308662233	-0.0184124635372	-0.115874840898	-0.00958401018115	0.0402045343325	0.0359760541946	-0.0065087078904	-0.0610961148002	-0.0191023453848	-0.0132415138082	0.0378256173651	-0.0517306523149	0.00379535450593	0.00149795258526	0.0145986863399	0.0319395880048	-0.0222534531794	0.0309986314056	-0.00410394517591	0.000554960060742	-0.0111261223767	0.00905601274602	-0.0075054371818	0.00786086367732	0.0150168410314	0.00857689571584	0.00526842384553	0.0115127056089	-0.0100696020954	-0.00706014320831	-0.000266572844472	-6.82968070209e-09
Face1.143356	0.156531828137	-0.134428157815	0.0447413534861	0.115131964808	0.0582010286311	0.103201319433	-0.0559867259393	-0.122718003303	-0.0540704114252	0.0395461512993	-0.0462068240248	-0.0689604688573	-0.069860663524	-0.00882874329824	-0.0249983855316	0.0705189461306	-0.00860172304576	-0.0292963302559	-0.0463890252887	-0.00775652779312	-0.0368602582605	0.00582116056725	-0.0155943164563	-0.0519035622732	-0.00625278036533	0.0247337371335	-0.00302165743723	-0.00247583776143	0.00345304354313	-0.0172058494907	-0.0189018817279	0.0144340718119	0.0173470936151	0.0215054776242	0.0294230581864	0.0661796766122	-0.0183578898467	-0.0111190788865	0.00583784104249	-0.0390077184382	0.000384666887509	0.000379361487933	-0.0446834562092	0.00532929940046	-0.00384486027071	0.0145882933217	-0.00369098519314	-0.000183037230795	-6.82968070209e-09
Face22.143334	-0.0473366387469	-0.105454432581	-0.113829068143	-0.162868012894	-0.170065514275	-0.0603238184868	0.0916381335375	-0.0182372968753	0.137161920838	0.0329473687293	0.0304163232105	0.00434509630922	-0.00845441838334	-0.00730429631368	0.0185354923063	0.0413207742283	-0.0206742089243	-0.0355561922615	0.0277273306892	-0.0406196463424	-0.0443208635603	0.00459154909289	-0.0327435777933	0.0277076777532	-0.00591162340054	0.0783017702669	-0.00298182044185	-0.0328374524239	0.0112231070413	0.009645836632	-0.0205923918611	-0.0313956692559	0.0208505588132	0.0196468679936	0.00343815318211	-0.00165759198075	0.0265293962664	-0.00451606645516	-0.0019602760741	-0.035003551071	0.00400556252925	-0.0412647535379	0.00690367129293	0.017460903042	0.0061896029125	0.00160263482474	0.0103167079795	-0.00415748561191	-6.82968070209e-09
Face25.143320	0.0842703636181	-0.181918157171	0.0230267893408	0.126071823842	-0.0113710295366	-0.217167973216	-0.0121253635454	-0.029840121652	-0.0328135331736	-0.015542508936	-0.00430356700907	0.0213442377251	-0.079935366029	-0.080222917297	0.0423455007322	0.0820933708284	0.00513684921371	0.0601055283562	0.062249159536	0.0387446040122	-0.0178688886098	-0.0506031284335	0.067726172379	0.0527428180467	0.00398985817985	0.0276924526536	-0.0337286587057	0.0197155064954	-0.0405603301433	-0.0334641499683	-0.00517270022049	0.00333873840661	-0.0238100185206	-0.0131835654373	-0.00988034073645	0.0108200823631	0.0333348282893	-0.00919409914927	-0.0324973811699	-0.00347394627764	0.0126282328295	0.00990791436588	-0.0127738448952	0.00426002013956	-0.0204774707539	-0.0184195414685	-0.00212993772139	-0.0013801519426	-6.82968070209e-09
Face48.143351	-0.122828830895	0.0217039481033	-0.0285358266224	0.0999126903553	-0.12893891724	0.0708438348696	0.0764061522509	0.0185146322462	0.0048338489304	-0.0306737517028	-0.0366223432235	0.00598382687536	-0.0778159290678	0.0172715562935	0.0275128878355	-0.179902426743	-0.0188055830361	0.103151546688	-0.00761152859136	0.0802433421721	-0.0465393794825	-0.00137090212314	-0.0348047730996	0.0100825617929	-0.00105442621384	-0.0070406850796	-0.0488225985579	-0.0364564225879	0.0437916772567	-0.031463463296	-0.0321574453514	0.0381613187595	-0.00753295935082	0.00255830902224	0.0215999560764	-0.00874141443542	-0.00422950091052	-0.0288812848227	-0.0138852888378	0.00576742114873	-0.0139931907325	0.012493864516	0.00152187775508	0.0326484420836	0.0139863993318	0.000423000457813	-0.00157771585548	0.000193718432404	-6.82968070209e-09
Face41.143327	0.0814221598845	-0.173205624471	0.101570564261	0.0606700712997	-0.0832401025239	0.0420957861321	-0.0676701788752	-0.0228253233358	-0.0124878393263	-0.0496611137716	0.0887455751007	0.0299148289649	0.0310926874505	-0.0152146911787	-0.00707907814006	0.132662974869	0.0220710699752	0.00637215898943	-0.029860442254	0.0190900143001	-0.0122415302203	0.037492217683	0.02206967064	0.0243382265515	-0.0616179779309	-0.000901633609453	-0.0234468742924	0.00993451978316	0.0457112870282	0.0442553199842	0.0406670906604	0.0197715699965	0.000116249253843	-0.0315167624918	0.0290257431031	0.00690558091851	0.00725906223502	-0.0428732825523	-0.0148253273002	0.0308746599056	-0.0233753837424	-0.00331826666998	0.016614156458	-0.00193266741732	-0.00142644934414	0.010572215573	0.00868493142861	0.00441465040426	-6.82968070209e-09
Face36.143314	-0.210524333733	0.253555373909	-0.240501307241	0.122730757575	-0.0373913939144	-0.0153468313528	0.00718939712904	-0.0688535543021	-0.0266794151669	0.0635888404258	0.00639396913237	0.104078348993	0.0395547194222	0.0414384376954	-0.0883151170667	0.043892580573	0.0658958348105	-0.0647504829064	0.0323207414179	0.00641253159156	-0.0372626086112	-0.0263714211648	0.0733771423218	-0.00541424490595	0.00766425529101	0.0203576173571	0.0333110276795	0.0797552110862	0.0316187792431	-0.0113879125496	0.0160038278427	-0.0101307334376	-0.0255919109499	0.026543607538	-0.0104084178758	0.00108681714661	0.00728232606461	0.000526984920563	-0.00312340863284	-0.0116473014774	-0.0164762491212	0.0139735977104	-0.00425133202708	0.0169507182251	0.025721215224	-0.00328906285399	-0.000785358320215	0.00328516849179	-6.82968070209e-09
Face40.143325	-0.0372946278275	-0.161296592988	0.00666667932101	-0.0139656443969	0.193386342128	-0.253023156886	-0.00849722375163	0.0702930692106	0.0857816505676	-0.0975273784996	-0.156583714817	0.0463288270631	0.0341428358626	-0.0413034569788	-0.0417453118717	-0.00183736974167	0.0520945933025	0.0167850257447	0.0288466705592	-0.0309157272239	0.00691943988966	0.0231538279051	0.0292866101891	-0.00052894125259	0.0423980526317	-0.0384455745844	-0.0056973480035	-0.0605829522963	0.00444398183034	0.0133578186351	0.00525783089769	-0.0160528970584	0.00469903532221	-0.00897217747593	-0.0255680378903	0.00453885848528	-0.0203560797059	-0.0387721737351	0.0292965785193	-0.0126328963361	0.00354383032842	-0.00668455956578	-0.00271070483565	0.0113764472133	0.0155426949034	0.00619515700191	-0.000637945519161	0.00376138080207	-6.82968070209e-09
Face16.143340	0.124339975301	-0.107113718293	-0.0882110464458	0.118275068973	0.102840864134	0.115501511304	-0.0229078954471	0.10771343624	-0.061629527721	-0.0283997096165	-0.0147051987562	-0.0281963890952	0.0491791353919	0.0187089989652	-0.0444113789472	-0.00615683599643	-0.0593823538062	0.0569160885879	0.0233771604768	-0.0733807180927	0.0555438333687	0.0403905011941	-0.0259621425295	0.00645531106615	-0.0422728445791	-0.0253177097086	-0.00529384580664	0.0659702194192	-0.011985986053	-0.0127599929693	0.00998966834171	-0.00972279808704	-0.00959271423766	0.00831335549509	0.00771690068138	-0.0648193376154	0.0166509168905	0.00172942988471	-0.00108861034765	-0.0209978076664	0.0378453661608	0.00343378259039	-0.0148377742019	0.0280203359587	-0.0103655561771	0.00611610455699	0.00635307218843	0.00105385109449	-6.82968070209e-09


eigvals	1.82924797072	0.896887648492	0.588117595559	0.508728355319	0.413118621324	0.409558842893	0.345905978096	0.32334356108	0.262346856306	0.236241181025	0.230316188255	0.20938207642	0.190298222771	0.174818523511	0.163780054987	0.16029457883	0.13917623845	0.122143514815	0.112456204179	0.10917404627	0.101052451095	0.0920913996647	0.0847998404596	0.0799961446452	0.0675344119313	0.0618558569692	0.0597050006146	0.0576279788949	0.0496096042476	0.0466661017572	0.0423428840524	0.0364160142751	0.0337283189723	0.0299247889468	0.0283890580769	-0.0258341876077	0.0233321429294	-0.0189701571901	0.017180903105	-0.0162151677942	-0.0151409640157	0.0147190317063	-0.0113059049619	-0.00889581792512	0.00665301589513	0.00305672900532	-0.000969486064959	0.000336245383099	2.28558238613e-15
% variation explained	21.6231193377	10.601902512	6.95200276667	6.01356082587	4.88338016085	4.84130083915	4.08887497141	3.82216983166	3.10114182034	2.79255263996	2.72251466381	2.47505734491	2.24947150228	2.06648953932	1.93600634293	1.89480533132	1.64517028918	1.44383038245	1.32931891255	1.29052127916	1.19451777144	1.08859124449	1.00239940097	0.945616018115	0.798308743246	0.731183851719	0.705759073679	0.68120707787	0.586423716255	0.551629250638	0.500525488957	0.430465325137	0.398694697423	0.353734044213	0.335580522983	0.305379987063	0.275803892661	0.224241862964	0.203091502144	0.191675767259	0.178977851575	0.173990286836	0.133644500977	0.105155416696	0.0786437699856	0.0361328901947	0.0114600716876	0.00397467930093	2.70173434562e-14
