WAYPOINT	EASTING	NORTHING	ALT	IDNUM	NAG	CBH	AG	BG	BXYL	PHOS	PHENOX	PEROX	DRYWEIGHT	SOIL_H2O	NUMERICSAM	ColorCode	SNOWDEPT
0	446276	4433917	3634.76342773000	117	3.78304972100	10.92947048000	0.77729869600	33.08469665000	1.76774321900	28.48091035000	0.00000000000	0.97842905000	0.99000000000	1.01010101000	7921	0	265.24621582
0	446332	4433935	3625.90600586000	118	98.31335640000	238.58434650000	39.14607095000	336.86647440000	126.99273730000	376.35681640000	0.00000000000	0.00000000000	0.63000000000	58.73015873000	7922	0	310.20166016
0	446366	4433973	3621.47167969000	119	7.66213898200	15.82498555000	1.03683641700	50.95337191000	5.28188428400	79.10166643000	0.00000000000	0.54228102000	0.87000000000	14.94252874000	7923	0	376.69616699
0	446395	4434039	3644.20849609000	120	5.55326569600	6.92648702500	0.75074459700	31.78769692000	3.07984935600	57.53738527000	0.00000000000	0.75570070000	0.92000000000	8.69565217400	7924	0	366.28915405
0	446426	4434076	3665.57495117000	121	2.62711120400	17.26196867000	0.73514339200	43.73762543000	2.66247800100	79.20801154000	0.00000000000	0.66013592700	0.97000000000	3.09278350500	7928	0	269.60690308
0	446469	4434083	3653.96411133000	122	0.85823223600	1.54776837300	0.17571803100	8.49354716000	0.38562357600	15.32058703000	0.24762193800	0.10131630100	0.99000000000	1.01010101000	7929	0	175.92488098
0	446512	4434101	3650.00000000000	0	2.05739500000	5.97745100000	0.77658600000	32.20952000000	3.36857400000	62.35141000000	0.05566700000	0.67064900000	0.96000000000	4.16666700000	7930	0	137.82786560
0	446557	4434113	3656.63208008000	124	107.27581990000	115.34768280000	22.98614797000	268.68499690000	102.94561350000	257.59251210000	0.21787027900	0.00000000000	0.84000000000	19.04761905000	7931	0	142.38648987
0	446617	4434135	3657.08178711000	95	11.69236502000	53.92886644000	11.83231346000	116.81413770000	11.99889586000	119.59214990000	0.47052452200	1.16192989700	0.93000000000	7.52688172000	7932	0	180.10011292
0	446659	4434147	3654.64379883000	96	2.84999649500	9.61557681300	1.26857922100	49.31067610000	5.87984030500	37.07543012000	0.09429202900	0.76180156200	0.99000000000	1.01010101000	7933	0	142.04873657
0	446710	4434150	3648.91748047000	97	82.07480619000	130.67615300000	12.28879542000	244.73153750000	82.62523863000	245.72116220000	0.05321564400	2.28255756100	0.80000000000	25.00000000000	7934	0	112.57086945
0	446748	4434159	3651.24975586000	98	9.84538583600	17.81321606000	2.18574971200	61.34438554000	5.59497224700	75.04733646000	0.91322582800	1.20008108300	0.86000000000	16.27906977000	7935	0	102.38833618
0	445048	4433687	3887.23999023000	77	10.45808266000	25.10221151000	2.20859700300	48.37719861000	4.63415156500	73.62600191000	0.00000000000	1.22140571200	0.84000000000	19.04761905000	11210	1	266.35494995
0	445056	4433683	3879.63378906000	80	5.97766186100	5.81899568600	1.45433738100	15.64453855000	1.31618653400	49.46752376000	0.00000000000	1.21637682800	0.91000000000	9.89010989000	13210	1	265.79678345
0	445048	4433672	3885.34204102000	81	3.85705945000	7.21262151400	0.67362099300	16.26245983000	2.53770922400	42.49242258000	0.00000000000	1.94757206900	0.80000000000	25.00000000000	13410	1	293.44000244
0	445129	4433632	3841.46215820000	89	6.57826969400	10.43948717000	0.64989977300	26.68685618000	3.14823647500	72.06844293000	0.11063222100	1.02944398900	0.96000000000	4.16666666700	21210	2	202.42617798
0	445119	4433626	3850.46826172000	90	1.44604679400	3.51645453900	0.30502361300	10.16241836000	0.35925025900	16.23582844000	0.00000000000	0.27804799900	0.97000000000	3.09278350500	21410	2	220.88754272
0	445139	4433623	3834.88085938000	92	2.16830392400	4.86947995200	0.42927048800	11.57129021000	1.09470407600	23.74964641000	0.70676617200	0.26369937600	0.96000000000	4.16666666700	23210	2	227.41055298
0	445130	4433616	3838.17529297000	93	5.35568014800	7.66006998500	0.51074294400	25.86479605000	1.49994589500	22.45512315000	0.28249589900	0.69436648000	0.99000000000	1.01010101000	23410	2	243.53965759
0	446772	4434307	3736.86987305000	108	2.88233366100	4.74632201700	0.53935490500	8.03979398400	0.89640918000	20.90564177000	0.62901824800	0.73872603300	0.95000000000	5.26315789500	31210	3	236.32421875
0	446759	4434307	3738.20068359000	133	1.47247022300	3.57839927800	0.37534961900	12.07059069000	0.70963899000	16.47346205000	0.00000000000	0.21728705000	0.98000000000	2.04081632700	31410	3	238.68778992
0	446770	4434294	3726.91772461000	131	3.99603021000	8.18962283200	1.14943379600	25.31144861000	1.93738516300	36.34563094000	0.00000000000	0.57059623400	0.96000000000	4.16666666700	33210	3	236.86068726
0	446756	4434295	3731.55419922000	128	2.76863468700	8.49572785500	1.61495064900	20.02122422000	3.11207888200	39.45533313000	0.47662109700	1.56418634800	0.96000000000	4.16666666700	33410	3	242.94454956
